Sample ID,Common Name,Band  #,Web Tag #,Nest ID,HS Bird ID,Species,Species.1,Sex,Capture,Health,Age,Age simple,Wild/Dom.,Habitat,Sample Type,GPS N,GPS W,Time,Date,Month,Year,Name,Location,Data Sheet,Capture #,Banding Date,Recap?,Ours or Foreign?,Category,Mass,Head,Total Tarsus,Wing Chord,Culmen,Grain Index,Blood Vial,Serum Vial,Whole Blood,Specific Location,Capture Method,Vial Notes,Marker Notes,Notes,Paired?,Date Shot,Time Shot,Fecal Quality,Fecal Loc,Brood ID,Hen Band #,"Wet, Dry, Pipping?",Brood Size,HEN STATUS?,decoy band,Cloacal Sample ID,Oral Sample ID,Notes.1
10BM04988,A/mallard/Interior Alaska/10BM04988R0/2010(H4N6),1837-23402,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,C,64.90078,148.84276,45,21-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG23,598,21-Jul-10,N,,HEN,1075,106.9,52.9,264,,0,,,,BACK DOOR JUICY BAIT,BAIT TRAP,,,,,,,,,,,,,,,10BM04988,10BM04989,
10BM05797,A/mallard/Interior Alaska/10BM05797R0/2010(H3N8),1837-23404,,,,MALL,Anas platyrhynchos,F,A,H,2B,HY,W,M,C,64.90301,148.83168,2040,26-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG36,844,26-Jul-10,N,,DUCKLING,473,86.9,47.7,,43,1,,,,MAIN CHANNEL FLOWER BAIT,BAIT TRAP,,,,,,,,,,,,2/?,ABSENT,,10BM05797,10BM05798,
10BM05860,A/mallard/Interior Alaska/10BM05860R0/2010(H7N3),1837-23425,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.90508,148.79539,2359,26-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY65,1572,26-Jul-10,N,,FALL,1071,111.7,52.3,277,,0,579,10BM20579,10BM30579,ROCKET NET CAMP POINT SOUTH 2,ROCKET NET,,,,,,,,,,,,,,,10BM05860,10BM05861,
10BM05900,A/mallard/Interior Alaska/10BM05900R0/2010(H3N8),1837-23445,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.90508,148.79539,2359,26-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY66,1592,26-Jul-10,N,,FALL,1242,113.2,51.9,293,,0,599,10BM20599,10BM30599,ROCKET NET CAMP POINT SOUTH 2,ROCKET NET,,,,,,,,,,,,,,,10BM05900,10BM05901,
10BM05249,A/mallard/Interior Alaska/10BM05249R0/2010(H4N6),1837-23501,,,,MALL,Anas platyrhynchos,F,A,H,2C,HY,W,M,C,64.92056,148.75727,1110,23-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG34,813,23-Jul-10,N,,DUCKLING,686,91.3,50.3,,41.2,0,,,,GO DEVIL W BAIT,BAIT TRAP,,,,,,,,,,,,,PRESENT,,10BM05249,10BM05250,
10BM05337,A/mallard/Interior Alaska/10BM05337R0/2010(H4N6),1837-23504,2522,,,MALL,Anas platyrhynchos,F,A,H,2B,HY,W,M,C,64.91953,148.74458,1054,24-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG35,822,24-Jul-10,WT,O,DUCKLING,553,87.3,47,,39,0,,,,BIG MINTO NE HIDDEN,BAIT TRAP,,,,,,,,,,,,3/?,PRESENT,,10BM05337,10BM05338,
10BM05347,A/mallard/Interior Alaska/10BM05347R0/2010(H7N3),1837-23505,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.90912,148.75071,1145,25-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY64,1540,25-Jul-10,N,,FALL,1091,110.9,52.8,273,,0,,,,BIG MINTO BULL,BAIT TRAP,,,,,,,,,,,,,,,10BM05347,10BM05348,
10BM06838,A/mallard/Interior Alaska/10BM06838R0/2010(H7N3),1837-23540,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.92657,148.81829,859,31-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR1,159,29-Jul-10,Y,O,FALL,1028,115.5,54.7,274,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM06838,10BM06839,
10BM06448,A/mallard/Interior Alaska/10BM06448R0/2010(H4N6),1837-23570,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,OP,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1782,30-Jul-10,N,,DUCKLING,897,106.7,53,219,51.8,0,835,10BM20835,10BM30835,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06447,10BM06448,
10BM06450,A/mallard/Interior Alaska/10BM06450R0/2010(H4N6),1837-23571,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,OP,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1783,30-Jul-10,N,,DUCKLING,1037,107.2,55.8,220,51.6,0,836,10BM20836,10BM30836,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06449,10BM06450,
10BM06452,A/mallard/Interior Alaska/10BM06452R0/2010(H4N6),1837-23572,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,OP,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1784,30-Jul-10,N,,DUCKLING,991,106.6,53.9,219,51.4,1,837,10BM20837,10BM30837,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06451,10BM06452,
10BM06454,A/mallard/Interior Alaska/10BM06454R0/2010(H4N6),1837-23573,,,,MALL,Anas platyrhynchos,F,A,H,3,HY,W,M,OP,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1785,30-Jul-10,N,,DUCKLING,836,101.6,50.5,213,51.5,0,838,10BM20838,10BM30838,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06453,10BM06454,
10BM06455,A/mallard/Interior Alaska/10BM06455R0/2010(H4N6),1837-23574,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,C,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1786,30-Jul-10,N,,DUCKLING,858,106.7,53,218,53.6,0,839,10BM20839,10BM30839,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06455,10BM06456,
10BM06456,A/mallard/Interior Alaska/10BM06456R0/2010(H4N6),1837-23574,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,OP,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1786,30-Jul-10,N,,DUCKLING,858,106.7,53,218,53.6,0,839,10BM20839,10BM30839,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06455,10BM06456,
10BM07777,A/mallard/Interior Alaska/10BM07777R0/2010(H4N6),1837-23574,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,C,64.93499,148.81372,1044,03-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR7,299,30-Jul-10,Y,O,DUCKLING,777,107.6,50.6,236,51.9,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM07777,10BM07778,
10BM06909,A/mallard/Interior Alaska/10BM06909R0/2010(H7N3),1837-23575,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,OP,64.93499,148.81372,1001,31-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR2,171,30-Jul-10,Y,O,DUCKLING,868,106.1,51.8,229,,2,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06908,10BM06909,
10BM06459,A/mallard/Interior Alaska/10BM06459R0/2010(H4N6),1837-23576,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,C,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1788,30-Jul-10,N,,DUCKLING,858,102.4,52,220,51.9,0,841,10BM20841,10BM30841,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06459,10BM06460,
10BM06460,A/mallard/Interior Alaska/10BM06460R0/2010(H4N6),1837-23576,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,OP,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1788,30-Jul-10,N,,DUCKLING,858,102.4,52,220,51.9,0,841,10BM20841,10BM30841,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06459,10BM06460,
10BM06461,A/mallard/Interior Alaska/10BM06461R0/2010(H4N6),1837-23577,,,,MALL,Anas platyrhynchos,F,A,H,3,HY,W,M,C,64.93499,148.81372,1053,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT4,1789,30-Jul-10,N,,DUCKLING,941,105.3,52.7,212,53.9,0,842,10BM20842,10BM30842,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06461,10BM06462,
10BM06911,A/mallard/Interior Alaska/10BM06911R0/2010(H7N3),1837-23581,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.93499,148.81372,1001,31-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR2,172,30-Jul-10,Y,O,FALL,800,101.7,51.3,243,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06910,10BM06911,
10BM06905,A/mallard/Interior Alaska/10BM06905R0/2010(H7N3),1837-23584,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.93499,148.81372,1001,31-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR2,169,30-Jul-10,Y,O,FALL,892,106.2,51.3,252,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM06904,10BM06905,
10BM10324,A/mallard/Interior Alaska/10BM10324R0/2010(H7N3),1837-23584,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93499,148.81372,1221,09-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR21,666,30-Jul-10,Y,O,FALL,977,,,278,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM10324,10BM10325,
10BM11434,A/mallard/Interior Alaska/10BM11434R0/2010(H7N3),1837-23584,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93499,148.81372,1312,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR34,982,30-Jul-10,Y,O,FALL,1025,,,285,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM11434,10BM11435,
10BM06828,A/mallard/Interior Alaska/10BM06828R0/2010(H3N8),1837-23597,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.92657,148.81829,859,31-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT9,1915,31-Jul-10,N,,FALL,969,108.3,51.7,260,,1,926,10BM20926,10BM30926,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM06828,10BM06829,
10BM06835,A/mallard/Interior Alaska/10BM06835R0/2010(H3N8),1837-23600,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.92657,148.81829,859,31-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT9,1918,31-Jul-10,N,,FALL,1222,112.1,53.5,275,,4,928,10BM20928,10BM30928,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM06834,10BM06835,
10BM07066,A/mallard/Interior Alaska/10BM07066R0/2010(H7N3),1837-23617,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.92657,148.81829,857,01-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT13,2010,01-Aug-10,N,,FALL,967,106.3,51.5,237,,1,992,10BM20992,10BM30992,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM07066,10BM07067,
10BM07072,A/mallard/Interior Alaska/10BM07072R0/2010(H7N3),1837-23620,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.92657,148.81829,857,01-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT13,2013,01-Aug-10,N,,FALL,1302,112.4,51.6,287,,3,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM07072,10BM07073,
10BM07085,A/mallard/Interior Alaska/10BM07085R0/2010(H7N3),1837-23624,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,OP,64.93499,148.81372,1033,01-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT13,2019,01-Aug-10,N,,FALL,1140,105.8,50.3,276,,2,996,10BM20996,10BM30996,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM07084,10BM07085,
10BM07092,A/mallard/Interior Alaska/10BM07092R0/2010(H7N3),1837-23628,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.93499,148.81372,1033,01-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT13,2023,01-Aug-10,N,,FALL,1322,119.5,54.3,296,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM07092,10BM07093,
10BM07501,A/mallard/Interior Alaska/10BM07501R0/2010(H7N3),1837-23661,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,OP,64.93499,148.81372,1040,02-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT19,2159,02-Aug-10,N,,FALL,1170,109,52.2,253,,0,1054,10BM21054,10BM31054,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM07500,10BM07501,
10BM09561,A/mallard/Interior Alaska/10BM09561R0/2010(H3N8),1837-23663,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.92657,148.81829,947,07-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR15,515,02-Aug-10,Y,O,FALL,969,,,271,,0,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09561,10BM09562,
10BM09562,A/mallard/Interior Alaska/10BM09562R0/2010(H4N6),1837-23663,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.92657,148.81829,947,07-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR15,515,02-Aug-10,Y,O,FALL,969,,,271,,0,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09561,10BM09562,
10BM07575,A/mallard/Interior Alaska/10BM07575R0/2010(H7N3),1837-23665,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.93499,148.81372,2031,02-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT20,2189,02-Aug-10,N,,FALL,1206,113.2,53.4,279,,2,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM07575,10BM07576,
10BM08120,A/mallard/Interior Alaska/10BM08120R0/2010(H7N3),1837-23697,,,,MALL,Anas platyrhynchos,F,A,H,3,HY,W,M,C,64.93499,148.81372,1006,04-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR8,336,03-Aug-10,Y,O,DUCKLING,807,104.1,52.1,232,50.7,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM08120,10BM08121,
10BM07971,A/mallard/Interior Alaska/10BM07971R0/2010(H4N6),1837-23715,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.95459,148.78583,2132,03-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT26,2349,03-Aug-10,N,,FALL,1373,110.7,53.5,283,,1,1250,10BM21250,10BM31250,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM07971,10BM07972,
10BM08100,A/mallard/Interior Alaska/10BM08100R0/2010(H7N3),1837-23738,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.93499,148.81372,1006,04-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT29,2402,04-Aug-10,N,,FALL,1395,115.2,53.9,292,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM08100,10BM08101,
10BM09563,A/mallard/Interior Alaska/10BM09563R0/2010(H7N3),1837-23749,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.92657,148.81829,947,07-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR15,516,04-Aug-10,Y,O,FALL,1137,,,288,,0,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09563,10BM09564,
10BM08622,A/mallard/Interior Alaska/10BM08622R0/2010(H4N6),1837-23769,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.89604,148.84413,944,05-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT35,2551,05-Aug-10,N,,FALL,1081,111.5,53,261,,0,1287,10BM21287,10BM31287,CRANE LAKE,BAIT TRAP,,,,,,,,,,,,,,,10BM08622,10BM08623,
10BM08828,A/mallard/Interior Alaska/10BM08828R0/2010(H4N6),1837-23794,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.92657,148.81829,1423,05-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT38,2627,05-Aug-10,N,,FALL,964,109.3,50.6,267,,0,1297,10BM21297,10BM31297,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM08828,10BM08829,
10BM08874,A/mallard/Interior Alaska/10BM08874R0/2010(H7N3),1837-23802,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.93499,148.81372,1945,05-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT38,2642,05-Aug-10,N,,FALL,1326,117.4,54.4,279,,1,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM08873,10BM08874,
10BM08883,A/mallard/Interior Alaska/10BM08883R0/2010(H7N3),1837-23807,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.93499,148.81372,1945,05-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT38,2647,05-Aug-10,N,,FALL,1496,119.8,54.3,290,,1,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM08883,10BM08884,
10BM08884,A/mallard/Interior Alaska/10BM08884R0/2010(H7N3),1837-23807,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.93499,148.81372,1945,05-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT38,2647,05-Aug-10,N,,FALL,1496,119.8,54.3,290,,1,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM08883,10BM08884,
10BM10811,A/mallard/Interior Alaska/10BM10811R0/2010(H7N3),1837-23816,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.89896,148.81513,2120,10-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR27,800,05-Aug-10,Y,O,FALL,1015,,,270,,2,,,,WACKY DUCK BROWN,BAIT TRAP,,,,,,,,,,,,,,,10BM10810,10BM10811,
10BM09158,A/mallard/Interior Alaska/10BM09158R0/2010(H3N8),1837-23837,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,OP,64.92657,148.81829,916,06-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT43,2757,06-Aug-10,N,,FALL,1111,105.5,50.2,270,,3,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09157,10BM09158,
10BM09159,A/mallard/Interior Alaska/10BM09159R0/2010(H3N8),1837-23838,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,C,64.92657,148.81829,916,06-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT43,2758,06-Aug-10,N,,FALL,1076,106.2,50.3,262,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09159,10BM09160,
10BM09162,A/mallard/Interior Alaska/10BM09162R0/2010(H3N8),1837-23839,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,OP,64.92657,148.81829,916,06-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT43,2759,06-Aug-10,N,,FALL,1142,105.3,50.5,266,,0,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09161,10BM09162,
10BM09164,A/mallard/Interior Alaska/10BM09164R0/2010(H3N8),1837-23840,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,OP,64.92657,148.81829,916,06-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT43,2760,06-Aug-10,N,,FALL,1261,106,50.8,277,,4,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09163,10BM09164,
10BM09528,A/mallard/Interior Alaska/10BM09528R0/2010(H7N3),1837-23879,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.92657,148.81829,947,07-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT46,2849,07-Aug-10,N,,FALL,1163,116.5,53,290,,0,1337,10BM21337,10BM31337,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09527,10BM09528,
10BM09539,A/mallard/Interior Alaska/10BM09539R0/2010(H7N3),1837-23885,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.92657,148.81829,947,07-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT47,2855,07-Aug-10,N,,FALL,1534,116.9,56.4,288,,0,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09539,10BM09540,
10BM09548,A/mallard/Interior Alaska/10BM09548R0/2010(H7N3),1837-23889,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.92657,148.81829,947,07-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT47,2859,07-Aug-10,N,,FALL,1054,111,52.6,273,,1,1343,10BM21343,10BM31343,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09547,10BM09548,
10BM09818,A/mallard/Interior Alaska/10BM09818R0/2010(H7N3),1837-23927,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.92657,148.81829,2339,07-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT51,2954,07-Aug-10,N,,FALL,1382,116.1,54.5,290,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09818,10BM09819,
10BM09893,A/mallard/Interior Alaska/10BM09893R0/2010(H3N6),1837-23942,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.89896,148.81513,1031,08-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT51,2973,08-Aug-10,N,,FALL,1111,112.7,53.7,278,,0,1365,10BM21365,10BM31365,WACKY DUCK BROWN,BAIT TRAP,,,,,,,,,,,,,,,10BM09892,10BM09893,
10BM09896,A/mallard/Interior Alaska/10BM09896R0/2010(H3N6),1837-23944,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.89896,148.81513,1031,08-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT52,2975,08-Aug-10,N,,FALL,863,103.5,48.6,242,,1,1363,10BM21363,10BM31363,WACKY DUCK BROWN,BAIT TRAP,,,,,,,,,,,,,,,10BM09896,10BM09897,
10BM10000,A/mallard/Interior Alaska/10BM10000R0/2010(H3N8),1837-23956,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93499,148.81372,2033,08-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT53,3003,08-Aug-10,N,,FALL,1009,110.8,52.7,248,,0,1373,10BM21373,10BM31373,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM10000,10BM10101,
10BM10173,A/mallard/Interior Alaska/10BM10173R0/2010(H4N6),1837-23960,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.92657,148.81829,2241,08-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT53,3018,08-Aug-10,N,,FALL,1299,118.8,54.5,294,,0,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM10172,10BM10173,
10BM10176,A/mallard/Interior Alaska/10BM10176R0/2010(H4N6),1837-23962,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,C,64.92657,148.81829,2241,08-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT53,3020,08-Aug-10,N,,FALL,1094,108.5,53.2,249,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM10176,10BM10177,
10BM10787,A/mallard/Interior Alaska/10BM10787R0/2010(H7N3),1927-10504,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.89896,148.81513,2120,10-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT60,3194,10-Aug-10,N,,FALL,1340,113.5,54,275,,2,1574,10BM21574,10BM31574,WACKY DUCK BROWN,BAIT TRAP,,,,,,,,,,,,,,,10BM10786,10BM10787,
10BM10829,A/mallard/Interior Alaska/10BM10829R0/2010(H7N3),1927-10505,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.93499,148.81372,2221,10-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT60,3197,10-Aug-10,N,,FALL,1338,110.3,52.2,300,,4,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM10828,10BM10829,
10BM10859,A/mallard/Interior Alaska/10BM10859R0/2010(H7N3),1927-10509,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.89604,148.84413,2301,10-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT61,3204,10-Aug-10,N,,FALL,1117,113.5,54,259,,2,1588,10BM21588,10BM31588,CRANE LAKE,BAIT TRAP,,,,,,,,,,,,,,,10BM10858,10BM10859,
10BM10861,A/mallard/Interior Alaska/10BM10861R0/2010(H7N3),1927-10510,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.89604,148.84413,2301,10-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT61,3205,10-Aug-10,N,,FALL,1076,106.3,52.6,259,,2,1586,10BM21586,10BM31586,CRANE LAKE,BAIT TRAP,,,,,,,,,,,,,,,10BM10860,10BM10861,
