,Collection Date,Complete Genome,Country,Host Species,Sequence Accession,Sequence Accession2,Sequence Accession3,Sequence Accession4,Sequence Accession5,Sequence Accession6,Sequence Accession7,Sequence Accession8,State/Province,Strain Name,Subtype
1300,2010-11-24 00:00:00,Yes,USA,IRD:Avian,CY120610,CY120609,CY120608,CY120603,CY120606,CY120605,CY120604,CY120607,California,A/northern shoveler/California/3046/2010,H4N3
1301,2010-11-27 00:00:00,Yes,USA,IRD:Avian,CY120642,CY120641,CY120640,CY120635,CY120638,CY120637,CY120636,CY120639,California,A/northern shoveler/California/3183/2010,H11N2
1302,2010-12-08 00:00:00,Yes,USA,IRD:Avian,CY120674,CY120673,CY120672,CY120667,CY120670,CY120669,CY120668,CY120671,California,A/northern shoveler/California/3483/2010,H12N5
1303,2011-01-01 00:00:00,Yes,USA,IRD:Avian,CY120682,CY120681,CY120680,CY120675,CY120678,CY120677,CY120676,CY120679,California,A/northern shoveler/California/3628/2011,H10N3
1304,2010-12-15 00:00:00,Yes,USA,IRD:Avian,CY134302,CY134301,CY134300,CY134295,CY134298,CY134297,CY134296,CY134299,California,A/northern shoveler/California/3676/2010,H8N2
1305,2011-01-05 00:00:00,Yes,USA,IRD:Avian,CY134310,CY134309,CY134308,CY134303,CY134306,CY134305,CY134304,CY134307,California,A/northern shoveler/California/4020/2011,H4N3
1306,2009-10-24 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY157509,CY157508,CY157507,CY157502,CY157505,CY157504,CY157503,CY157506,California,A/northern shoveler/California/6535/2009,H9N2
1307,2008-10-19 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY093733,CY093732,CY093731,CY093726,CY093729,CY093728,CY093727,CY093730,California,A/northern shoveler/California/8355/2008,H6N1
1308,2008-10-25 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094276,CY094275,CY094274,CY094269,CY094272,CY094271,CY094270,CY094273,California,A/northern shoveler/California/8528/2008,H6N1
1309,2008-10-25 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094284,CY094283,CY094282,CY094277,CY094280,CY094279,CY094278,CY094281,California,A/northern shoveler/California/8536/2008,H6N1
1310,2008-10-29 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094292,CY094291,CY094290,CY094285,CY094288,CY094287,CY094286,CY094289,California,A/northern shoveler/California/8629/2008,H6N1
1311,2008-10-29 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY093741,CY093740,CY093739,CY093734,CY093737,CY093736,CY093735,CY093738,California,A/northern shoveler/California/8673/2008,H6N1
1312,2008-10-29 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094300,CY094299,CY094298,CY094293,CY094296,CY094295,CY094294,CY094297,California,A/northern shoveler/California/8675/2008,H11N9
1313,2008-11-12 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094308,CY094307,CY094306,CY094301,CY094304,CY094303,CY094302,CY094305,California,A/northern shoveler/California/9017/2008,H11N2
1314,2008-11-19 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY093765,CY093764,CY093763,CY093758,CY093761,CY093760,CY093759,CY093762,California,A/northern shoveler/California/9140/2008,H1N9
1315,2008-11-22 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094316,CY094315,CY094314,CY094309,CY094312,CY094311,CY094310,CY094313,California,A/northern shoveler/California/9187/2008,H6N2
1316,2008-11-22 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094324,CY094323,CY094322,CY094317,CY094320,CY094319,CY094318,CY094321,California,A/northern shoveler/California/9228/2008,H4N6
1317,2008-11-22 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY093773,CY093772,CY093771,CY093766,CY093769,CY093768,CY093767,CY093770,California,A/northern shoveler/California/9235/2008,H10N8
1318,2008-11-23 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094332,CY094331,CY094330,CY094325,CY094328,CY094327,CY094326,CY094329,California,A/northern shoveler/California/9267/2008,H4N6
1319,2008-12-07 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY093781,CY093780,CY093779,CY093774,CY093777,CY093776,CY093775,CY093778,California,A/northern shoveler/California/9680/2008,H6N2
1320,2008-12-07 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY093789,CY093788,CY093787,CY093782,CY093785,CY093784,CY093783,CY093786,California,A/northern shoveler/California/9710/2008,H10N7
1321,2008-12-14 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY094340,CY094339,CY094338,CY094333,CY094336,CY094335,CY094334,CY094337,California,A/northern shoveler/California/9781/2008,H1N3
1322,2008-01-23 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY039593,CY039594,CY039595,CY039596,CY039597,CY039598,CY039599,CY039600,California,A/northern shoveler/California/HKWF2031/2008,H7N3
1323,2008-11-15 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY079515,CY079514,CY079513,CY079508,CY079511,CY079510,CY079509,CY079512,Illinois,A/northern shoveler/Illinois/08OS3331/2008,H4N8
1324,2010-10-30 00:00:00,Yes,USA,IRD:Avian,CY133036,CY133035,CY133034,CY133029,CY133032,CY133031,CY133030,CY133033,Illinois,A/northern shoveler/Illinois/10OS3619/2010,H11N9
1325,2011-11-13 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY167002,CY167001,CY167000,CY166995,CY166998,CY166997,CY166996,CY166999,Illinois,A/northern shoveler/Illinois/11OS4404/2011,H7N3
1326,2011-10-22 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY167027,CY167026,CY167025,CY167020,CY167023,CY167022,CY167021,CY167024,Illinois,A/northern shoveler/Illinois/11OS4707/2011,H4N6
1327,2011-11-13 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY166994,CY166993,CY166992,CY166987,CY166990,CY166989,CY166988,CY166991,Illinois,A/northern shoveler/Illinois/11OS5680/2011,H11N9
1328,2009-11-14 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY096959,CY096958,CY096957,CY096950,CY096953,CY096952,CY096951,CY096955,Illinois,A/northern shoveler/Illinois/3767/2009,(H12)
1329,2010-06-23 00:00:00,Yes,USA,IRD:Avian,CY130436,CY130435,CY130434,CY130429,CY130432,CY130431,CY130430,CY130433,Alaska,A/northern shoveler/Interior Alaska/10BM02593R0/2010,H4N6
1330,2010-06-30 00:00:00,Yes,USA,IRD:Avian,CY130412,CY130411,CY130410,CY130405,CY130408,CY130407,CY130406,CY130409,Alaska,A/northern shoveler/Interior Alaska/10BM02892R0/2010,H4N6
1331,2010-07-25 00:00:00,Yes,USA,IRD:Avian,CY135744,CY135743,CY135742,CY135737,CY135740,CY135739,CY135738,CY135741,Alaska,A/northern shoveler/Interior Alaska/10BM05382R0/2010,H3N8
1332,2010-07-25 00:00:00,Yes,USA,IRD:Avian,CY135752,CY135751,CY135750,CY135745,CY135748,CY135747,CY135746,CY135749,Alaska,A/northern shoveler/Interior Alaska/10BM05408R0/2010,H4N6
1333,2010-07-26 00:00:00,Yes,USA,IRD:Avian,CY135770,CY135769,CY135768,CY135763,CY135766,CY135765,CY135764,CY135767,Alaska,A/northern shoveler/Interior Alaska/10BM05487R0/2010,H3N8
1334,2010-07-26 00:00:00,Yes,USA,IRD:Avian,CY135778,CY135777,CY135776,CY135771,CY135774,CY135773,CY135772,CY135775,Alaska,A/northern shoveler/Interior Alaska/10BM05491R0/2010,H3N8
1335,2010-07-26 00:00:00,Yes,USA,IRD:Avian,CY135794,CY135793,CY135792,CY135787,CY135790,CY135789,CY135788,CY135791,Alaska,A/northern shoveler/Interior Alaska/10BM05638R0/2010,H3N8
1336,2010-07-26 00:00:00,Yes,USA,IRD:Avian,CY135802,CY135801,CY135800,CY135795,CY135798,CY135797,CY135796,CY135799,Alaska,A/northern shoveler/Interior Alaska/10BM05649R0/2010,H3N8
1337,2010-09-08 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY125765,CY125764,CY125763,CY125758,CY125761,CY125760,CY125759,CY125762,Alaska,A/northern shoveler/Interior Alaska/10BM16764R0/2010,H9N2
1338,2008-09-01 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY079653,CY079652,CY079651,CY079646,CY079649,CY079648,CY079647,CY079650,Alaska,A/northern shoveler/Interior Alaska/8BM3470/2008,H9N2
1339,2009-09-01 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY143161,CY143160,CY143159,CY143154,CY143157,CY143156,CY143155,CY143158,Alaska,A/northern shoveler/Interior Alaska/9BM12298R0/2009,H3N8
1340,2009-09-02 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY143169,CY143168,CY143167,CY143162,CY143165,CY143164,CY143163,CY143166,Alaska,A/northern shoveler/Interior Alaska/9BM12314R0/2009,H4N6
1341,2009-09-02 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY143193,CY143192,CY143191,CY143186,CY143189,CY143188,CY143187,CY143190,Alaska,A/northern shoveler/Interior Alaska/9BM12332R0/2009,H3N8
1342,2009-09-03 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY143233,CY143232,CY143231,CY143226,CY143229,CY143228,CY143227,CY143230,Alaska,A/northern shoveler/Interior Alaska/9BM12519R0/2009,H4N8
1343,2009-06-20 00:00:00,Yes,USA,IRD:Avian,CY130331,CY130330,CY130329,CY130324,CY130327,CY130326,CY130325,CY130328,Alaska,A/northern shoveler/Interior Alaska/9BM1447R2/2009,H8N4
1344,2009-07-16 00:00:00,Yes,USA,IRD:Avian,CY135326,CY135325,CY135324,CY135319,CY135322,CY135321,CY135320,CY135323,Alaska,A/northern shoveler/Interior Alaska/9BM2925R0/2009,H8N4
1345,2009-07-16 00:00:00,Yes,USA,IRD:Avian,CY135334,CY135333,CY135332,CY135327,CY135330,CY135329,CY135328,CY135331,Alaska,A/northern shoveler/Interior Alaska/9BM2943R1/2009,H4N6
1346,2009-07-29 00:00:00,Yes,USA,IRD:Avian,CY135502,CY135501,CY135500,CY135495,CY135498,CY135497,CY135496,CY135499,Alaska,A/northern shoveler/Interior Alaska/9BM4787R0/2009,H8N4
1347,2009-07-29 00:00:00,Yes,USA,IRD:Avian,CY135510,CY135509,CY135508,CY135503,CY135506,CY135505,CY135504,CY135507,Alaska,A/northern shoveler/Interior Alaska/9BM4905R0/2009,H4N6
1348,2008-07-29 00:00:00,Yes,USA,IRD:Avian,CY145484,CY145483,CY145482,CY145477,CY145480,CY145479,CY145478,CY145481,Minnesota,A/northern shoveler/Minnesota/Sg-00612/2008,H10N7
1349,2008-07-31 00:00:00,Yes,USA,IRD:Avian,CY140060,CY140059,CY140058,CY140053,CY140056,CY140055,CY140054,CY140057,Minnesota,A/northern shoveler/Minnesota/Sg-00645/2008,H3N8
1350,2008-08-01 00:00:00,Yes,USA,IRD:Avian,CY140292,CY140291,CY140290,CY140285,CY140288,CY140287,CY140286,CY140289,Minnesota,A/northern shoveler/Minnesota/Sg-00648/2008,H8N4
1351,2008-07-31 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,KF424031,KF424032,KF424033,KF424034,KF424035,KF424036,KF424037,KF424038,Minnesota,A/northern shoveler/Minnesota/Sg-00651/2008,H1N1
1352,2008-07-31 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,KF424247,KF424248,KF424249,KF424250,KF424251,KF424252,KF424253,KF424254,Minnesota,A/northern shoveler/Minnesota/Sg-00655/2008,H1N1
1353,2009-01-09 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY079395,CY079394,CY079393,CY079388,CY079391,CY079390,CY079389,CY079392,Mississippi,A/northern shoveler/Mississippi/09OS025/2009,H12N5
1354,2009-01-11 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY079403,CY079402,CY079401,CY079396,CY079399,CY079398,CY079397,CY079400,Mississippi,A/northern shoveler/Mississippi/09OS168/2009,H10N6
1355,2009-01-15 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY079419,CY079418,CY079417,CY079412,CY079415,CY079414,CY079413,CY079416,Mississippi,A/northern shoveler/Mississippi/09OS643/2009,H7N7
1356,2010-12-10 00:00:00,Yes,USA,IRD:Avian,CY133313,CY133312,CY133311,CY133306,CY133309,CY133308,CY133307,CY133310,Mississippi,A/northern shoveler/Mississippi/10OS4526/2010,H6N2
1357,2011-01-14 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY133728,CY133727,CY133726,CY133721,CY133724,CY133723,CY133722,CY133725,Mississippi,A/northern shoveler/Mississippi/11OS202/2011,H7N7
1358,2011-01-16 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY133736,CY133735,CY133734,CY133729,CY133732,CY133731,CY133730,CY133733,Mississippi,A/northern shoveler/Mississippi/11OS289/2011,H7N3
1359,2010-01-12 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY097150,CY097149,CY097148,CY097143,CY097146,CY097145,CY097144,CY097147,Mississippi,A/northern shoveler/Mississippi/236/2010,H10N7
1360,2010-01-10 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY097677,CY097676,CY097675,CY097670,CY097673,CY097672,CY097671,CY097674,Mississippi,A/northern shoveler/Mississippi/252/2010,H10N7
1361,2010-01-17 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY097741,CY097740,CY097739,CY097734,CY097737,CY097736,CY097735,CY097738,Mississippi,A/northern shoveler/Mississippi/397/2010,H1N3
1362,2010-11-16 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY133824,CY133823,CY133822,CY133817,CY133820,CY133819,CY133818,CY133821,Missouri,A/northern shoveler/Missouri/10MO0294/2010,H11N9
1363,2010-12-12 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY133372,CY133371,CY133370,CY133365,CY133368,CY133367,CY133366,CY133369,Missouri,A/northern shoveler/Missouri/10OS4632/2010,H7N7
1364,2010-12-12 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY133407,CY133406,CY133405,CY133400,CY133403,CY133402,CY133401,CY133404,Missouri,A/northern shoveler/Missouri/10OS4718/2010,H10N7
1365,2010-12-12 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY133423,CY133422,CY133421,CY133416,CY133419,CY133418,CY133417,CY133420,Missouri,A/northern shoveler/Missouri/10OS4750/2010,H7N3
1366,2009-12-07 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY097621,CY097620,CY097619,CY097614,CY097617,CY097616,CY097615,CY097618,Missouri,A/northern shoveler/Missouri/196/2009,H10N3
1367,2009-12-06 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY097637,CY097636,CY097635,CY097630,CY097633,CY097632,CY097631,CY097634,Missouri,A/northern shoveler/Missouri/298/2009,H9N2
1368,2010-11-10 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY133184,CY133183,CY133182,CY133177,CY133180,CY133179,CY133178,CY133181,Wisconsin,A/northern shoveler/Wisconsin/10OS3226/2010,H7N3
1369,2011-10-02 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY166548,CY166547,CY166546,CY166541,CY166544,CY166543,CY166542,CY166545,Wisconsin,A/northern shoveler/Wisconsin/11OS3008/2011,H3N8
1370,2011-10-02 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY166564,CY166563,CY166562,CY166557,CY166560,CY166559,CY166558,CY166561,Wisconsin,A/northern shoveler/Wisconsin/11OS3013/2011,H4N8
1371,2011-10-16 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY166257,CY166256,CY166255,CY166250,CY166253,CY166252,CY166251,CY166254,Wisconsin,A/northern shoveler/Wisconsin/11OS4110/2011,H4N6
1372,2009-10-03 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY097437,CY097436,CY097435,CY097430,CY097433,CY097432,CY097431,CY097434,Wisconsin,A/northern shoveler/Wisconsin/2508/2009,H4N2
1373,2011-01-08 00:00:00,Yes,USA,IRD:Northern Shoveler/Avian,CY133656,CY133655,CY133654,CY133649,CY133652,CY133651,CY133650,CY133653,Mississippi,A/northern shoverl/Mississippi/11OS145/2011,H7N9
1374,2008-05-16 00:00:00,Yes,USA,IRD:Red Knot/Avian,CY144956,CY144955,CY144954,CY144949,CY144952,CY144951,CY144950,CY144953,New Jersey,A/red knot/New Jersey/Sg-00478/2008,H12N5
1375,2008-05-16 00:00:00,Yes,USA,IRD:Red Knot/Avian,CY144964,CY144963,CY144962,CY144957,CY144960,CY144959,CY144958,CY144961,New Jersey,A/red knot/New Jersey/Sg-00479/2008,H4N6
1376,2008-05-20 00:00:00,Yes,USA,IRD:Red Knot/Avian,CY145548,CY145547,CY145546,CY145541,CY145544,CY145543,CY145542,CY145545,New Jersey,A/red knot/New Jersey/Sg-00483/2008,H12N5
1377,2010-07-07 00:00:00,Yes,USA,IRD:Grebe/Avian,CY141088,CY141087,CY141086,CY141081,CY141084,CY141083,CY141082,CY141085,Minnesota,A/red-necked grebe/Minnesota/AI10-1948/2010,H1N1
1378,2010-07-07 00:00:00,Yes,USA,IRD:Grebe/Avian,CY141096,CY141095,CY141094,CY141089,CY141092,CY141091,CY141090,CY141093,Minnesota,A/red-necked grebe/Minnesota/AI10-1954/2010,H1N1
1379,2010-08-07 00:00:00,Yes,USA,IRD:Grebe/Avian,CY141112,CY141111,CY141110,CY141105,CY141108,CY141107,CY141106,CY141109,Minnesota,A/red-necked grebe/Minnesota/AI10-2528/2010,H4N8
1380,2010-05-12 00:00:00,Yes,Canada,IRD:Avian,CY138104,CY138103,CY138102,CY138097,CY138100,CY138099,CY138098,CY138101,-N/A-,A/ring-billed gull/Quebec/G018/2010,H1N3
1381,2010-05-12 00:00:00,Yes,Canada,IRD:Avian,CY138112,CY138111,CY138110,CY138105,CY138108,CY138107,CY138106,CY138109,-N/A-,A/ring-billed gull/Quebec/G066/2010,H1N3
1382,2010-05-12 00:00:00,Yes,Canada,IRD:Avian,CY138120,CY138119,CY138118,CY138113,CY138116,CY138115,CY138114,CY138117,-N/A-,A/ring-billed gull/Quebec/G068/2010,H1N3
1383,2010-05-18 00:00:00,Yes,Canada,IRD:Avian,CY138128,CY138127,CY138126,CY138121,CY138124,CY138123,CY138122,CY138125,-N/A-,A/ring-billed gull/Quebec/G139/2010,H1N3
1384,2010-05-19 00:00:00,Yes,Canada,IRD:Avian,CY138136,CY138135,CY138134,CY138129,CY138132,CY138131,CY138130,CY138133,-N/A-,A/ring-billed gull/Quebec/G192/2010,H1N3
1385,2009-11-29 00:00:00,Yes,USA,IRD:Ring-Necked Duck/Avian,CY097557,CY097556,CY097555,CY097550,CY097553,CY097552,CY097551,CY097554,Illinois,A/ring-necked duck/Illinois/4125/2009,H4N8
1386,2010-07-26 00:00:00,Yes,USA,IRD:Avian,CY135786,CY135785,CY135784,CY135779,CY135782,CY135781,CY135780,CY135783,Alaska,A/ring-necked duck/Interior Alaska/10BM05617R0/2010,H4N6
1387,2010-07-26 00:00:00,Yes,USA,IRD:Avian,CY135810,CY135809,CY135808,CY135803,CY135806,CY135805,CY135804,CY135807,Alaska,A/ring-necked duck/Interior Alaska/10BM05792R0/2010,H3N8
1388,2008-10-12 00:00:00,Yes,USA,IRD:Avian,CY140622,CY140621,CY140620,CY140615,CY140618,CY140617,CY140616,CY140619,Minnesota,A/ring-necked duck/Minnesota/Sg-01066/2008,H12N8
1389,2009-08-09 00:00:00,Yes,Canada,IRD:Avian,CY125396,CY125395,CY125394,CY125389,CY125392,CY125391,CY125390,CY125393,-N/A-,A/ring-necked duck/New Brunswick/03400/2009,H3N8
1390,2009-08-12 00:00:00,Yes,Canada,IRD:Avian,CY125356,CY125355,CY125354,CY125349,CY125352,CY125351,CY125350,CY125353,-N/A-,A/ring-necked duck/New Brunswick/03449/2009,H11N9
1391,2009-08-08 00:00:00,Yes,Canada,IRD:Avian,CY125340,CY125339,CY125338,CY125333,CY125336,CY125335,CY125334,CY125337,-N/A-,A/ring-necked duck/Nova Scotia/03378/2009,H3N8
1392,2011-08-30 00:00:00,Yes,Canada,IRD:Ruddy Turnstone/Avian,CY149651,CY149650,CY149649,CY149644,CY149647,CY149646,CY149645,CY149648,-N/A-,A/ruddy turnstone/Canada/02937/2011,H3N5
1393,2009-06-02 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146326,CY146325,CY146324,CY146319,CY146322,CY146321,CY146320,CY146323,Delaware,A/ruddy turnstone/Delaware/AI09-1221/2009,H1N1
1394,2009-06-02 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146367,CY146366,CY146365,CY146360,CY146363,CY146362,CY146361,CY146364,Delaware,A/ruddy turnstone/Delaware/AI09-1268/2009,H10N7
1395,2009-05-28 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146027,CY146026,CY146025,CY146020,CY146023,CY146022,CY146021,CY146024,Delaware,A/ruddy turnstone/Delaware/AI09-467/2009,H10N7
1396,2009-05-28 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146116,CY146115,CY146114,CY146109,CY146112,CY146111,CY146110,CY146113,Delaware,A/ruddy turnstone/Delaware/AI09-666/2009,H6N1
1397,2009-05-28 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146140,CY146139,CY146138,CY146133,CY146136,CY146135,CY146134,CY146137,Delaware,A/ruddy turnstone/Delaware/AI09-769/2009,H1N7
1398,2009-05-28 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146196,CY146195,CY146194,CY146189,CY146192,CY146191,CY146190,CY146193,Delaware,A/ruddy turnstone/Delaware/AI09-879/2009,H10N7
1399,2009-05-28 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146237,CY146236,CY146235,CY146230,CY146233,CY146232,CY146231,CY146234,Delaware,A/ruddy turnstone/Delaware/AI09-960/2009,H1N7
1400,2008-05-21 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY144916,CY144915,CY144914,CY144909,CY144912,CY144911,CY144910,CY144913,Delaware,A/ruddy turnstone/Delaware/Sg-00468/2008,H10N7
1401,2008-05-21 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145500,CY145499,CY145498,CY145493,CY145496,CY145495,CY145494,CY145497,Delaware,A/ruddy turnstone/Delaware/Sg-00469/2008,H3N2
1402,2008-05-21 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY144924,CY144923,CY144922,CY144917,CY144920,CY144919,CY144918,CY144921,Delaware,A/ruddy turnstone/Delaware/Sg-00470/2008,H4N6
1403,2008-05-21 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY144932,CY144931,CY144930,CY144925,CY144928,CY144927,CY144926,CY144929,Delaware,A/ruddy turnstone/Delaware/Sg-00472/2008,H10N7
1404,2008-05-21 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145516,CY145515,CY145514,CY145509,CY145512,CY145511,CY145510,CY145513,Delaware,A/ruddy turnstone/Delaware/Sg-00473/2008,H4N6
1405,2008-05-21 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145524,CY145523,CY145522,CY145517,CY145520,CY145519,CY145518,CY145521,Delaware,A/ruddy turnstone/Delaware/Sg-00474/2008,H10N7
1406,2008-05-31 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145328,CY145327,CY145326,CY145321,CY145324,CY145323,CY145322,CY145325,Delaware,A/ruddy turnstone/Delaware/Sg-00538/2008,H1N5
1407,2008-05-31 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145336,CY145335,CY145334,CY145329,CY145332,CY145331,CY145330,CY145333,Delaware,A/ruddy turnstone/Delaware/Sg-00539/2008,H4N6
1408,2008-05-31 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145654,CY145653,CY145652,CY145647,CY145650,CY145649,CY145648,CY145651,Delaware,A/ruddy turnstone/Delaware/Sg-00540/2008,H12N4
1409,2008-05-31 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145344,CY145343,CY145342,CY145337,CY145340,CY145339,CY145338,CY145341,Delaware,A/ruddy turnstone/Delaware/Sg-00541/2008,H4N6
1410,2009-05-13 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145865,CY145864,CY145863,CY145858,CY145861,CY145860,CY145859,CY145862,New Jersey,A/ruddy turnstone/New Jersey/AI09-027/2009,H11N1
1411,2009-06-03 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146261,CY146260,CY146259,CY146254,CY146257,CY146256,CY146255,CY146258,New Jersey,A/ruddy turnstone/New Jersey/AI09-1008/2009,H11N9
1412,2009-05-30 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146269,CY146268,CY146267,CY146262,CY146265,CY146264,CY146263,CY146266,New Jersey,A/ruddy turnstone/New Jersey/AI09-1033/2009,H10N7
1413,2009-05-30 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146278,CY146277,CY146276,CY146270,CY146274,CY146273,CY146271,CY146275,New Jersey,A/ruddy turnstone/New Jersey/AI09-1071/2009,(N1)
1414,2009-05-30 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146286,CY146285,CY146284,CY146279,CY146282,CY146281,CY146280,CY146283,New Jersey,A/ruddy turnstone/New Jersey/AI09-1082/2009,H1N9
1415,2009-05-30 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146294,CY146293,CY146292,CY146287,CY146290,CY146289,CY146288,CY146291,New Jersey,A/ruddy turnstone/New Jersey/AI09-1144/2009,H11N9
1416,2009-06-03 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146302,CY146301,CY146300,CY146295,CY146298,CY146297,CY146296,CY146299,New Jersey,A/ruddy turnstone/New Jersey/AI09-1149/2009,H10N7
1417,2009-05-30 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146310,CY146309,CY146308,CY146303,CY146306,CY146305,CY146304,CY146307,New Jersey,A/ruddy turnstone/New Jersey/AI09-1164/2009,H11N9
1418,2009-05-20 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY145882,CY145881,CY145880,CY145875,CY145878,CY145877,CY145876,CY145879,New Jersey,A/ruddy turnstone/New Jersey/AI09-119/2009,H1N8
1419,2009-06-03 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146318,CY146317,CY146316,CY146311,CY146314,CY146313,CY146312,CY146315,New Jersey,A/ruddy turnstone/New Jersey/AI09-1211/2009,H1N9
1420,2009-06-03 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146334,CY146333,CY146332,CY146327,CY146330,CY146329,CY146328,CY146331,New Jersey,A/ruddy turnstone/New Jersey/AI09-1228/2009,H10N7
1421,2009-06-03 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146342,CY146341,CY146340,CY146335,CY146338,CY146337,CY146336,CY146339,New Jersey,A/ruddy turnstone/New Jersey/AI09-1233/2009,H1N7
1422,2009-06-03 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146359,CY146358,CY146357,CY146352,CY146355,CY146354,CY146353,CY146356,New Jersey,A/ruddy turnstone/New Jersey/AI09-1251/2009,H10N7
1423,2009-06-03 00:00:00,Yes,USA,IRD:Ruddy Turnstone/Avian,CY146383,CY146382,CY146381,CY146376,CY146379,CY146378,CY146377,CY146380,New Jersey,A/ruddy turnstone/New Jersey/AI09-1292/2009,H1N1
